Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
31,No,Non-Travel,491,Support,32,2,Medical,1,5951,4,Male,115,4,3,Manager,2,Divorced,30944,433216,1,Y,Yes,21,3,4,80,3,18,3,4,18,4,14,16
22,Yes,Travel_Frequently,970,Sales,24,3,Other,1,5952,3,Female,81,2,5,Healthcare Representative,4,Married,22261,333915,7,Y,No,5,2,1,80,3,18,6,3,10,2,3,4
31,No,Non-Travel,1082,Sales,12,1,Medical,1,5953,1,Male,179,4,1,Research Scientist,3,Married,16263,341523,2,Y,No,41,2,1,80,4,28,6,4,6,4,3,1
38,No,Travel_Rarely,1273,Hardware,7,1,Human Resources,1,5954,1,Female,143,3,1,Human Resources,1,Single,27634,801386,4,Y,No,21,2,3,80,3,26,3,4,5,1,1,2
43,Yes,Non-Travel,424,Hardware,6,3,Human Resources,1,5955,1,Female,166,4,1,Sales Representative,2,Divorced,9094,36376,7,Y,No,5,3,2,80,4,1,5,1,1,1,1,1
27,No,Travel_Rarely,1043,Human Resources,42,2,Medical,1,5956,4,Female,53,2,4,Research Scientist,4,Married,39575,1108100,7,Y,No,49,3,2,80,3,22,4,4,20,4,5,18
23,No,Non-Travel,564,Sales,27,2,Life Sciences,1,5957,2,Female,45,3,2,Human Resources,3,Married,12769,89383,4,Y,Yes,13,1,2,80,1,9,6,2,7,7,4,1
32,No,Travel_Rarely,1277,Support,15,3,Marketing,1,5958,3,Female,181,2,1,Healthcare Representative,1,Divorced,36351,545265,3,Y,Yes,3,3,1,80,3,11,5,1,6,2,5,2
57,No,Travel_Frequently,201,Support,20,4,Life Sciences,1,5959,2,Female,159,2,3,Sales Representative,1,Single,29603,532854,1,Y,No,44,3,3,80,2,20,2,2,8,6,2,8
30,Yes,Travel_Rarely,376,Hardware,8,3,Technical Degree,1,5960,4,Male,170,4,1,Human Resources,1,Married,4252,72284,0,Y,Yes,6,4,2,80,2,5,6,1,1,1,1,1
59,No,Travel_Frequently,1072,Hardware,10,5,Marketing,1,5961,4,Female,59,3,5,Sales Representative,3,Divorced,12229,134519,3,Y,Yes,15,2,3,80,4,22,5,2,9,8,6,8
47,Yes,Travel_Frequently,922,Human Resources,28,5,Life Sciences,1,5962,2,Male,194,2,2,Human Resources,1,Married,17351,312318,8,Y,No,9,3,2,80,3,40,6,2,6,6,5,5
41,No,Travel_Frequently,697,Support,26,1,Other,1,5963,4,Male,171,3,5,Research Director,2,Divorced,21389,192501,0,Y,Yes,15,4,4,80,2,26,6,4,18,6,12,1
36,Yes,Travel_Rarely,213,Support,17,4,Other,1,5964,2,Female,168,2,5,Sales Executive,1,Married,40117,1123276,1,Y,No,43,3,1,80,2,40,4,1,6,2,3,3
25,Yes,Travel_Rarely,1056,Research & Development,32,2,Other,1,5965,3,Female,122,3,4,Laboratory Technician,3,Married,1103,22060,3,Y,No,39,4,3,80,2,16,2,3,8,7,5,6
46,No,Travel_Rarely,947,Sales,29,2,Technical Degree,1,5966,1,Male,33,3,1,Research Scientist,3,Married,32567,977010,5,Y,No,43,4,1,80,3,20,2,3,5,4,4,1
40,No,Non-Travel,1435,Software,37,2,Technical Degree,1,5967,4,Male,105,1,5,Research Director,4,Single,44664,1161264,2,Y,No,35,3,3,80,3,12,3,4,10,6,9,6
28,No,Non-Travel,323,Human Resources,36,1,Life Sciences,1,5968,3,Female,35,3,2,Sales Representative,2,Divorced,50144,1203456,0,Y,No,37,4,3,80,3,4,4,1,1,1,1,1
28,Yes,Non-Travel,103,Hardware,28,4,Human Resources,1,5969,1,Male,46,1,4,Manager,1,Single,37383,373830,6,Y,Yes,19,3,3,80,1,2,2,4,1,1,1,1
58,Yes,Travel_Rarely,254,Research & Development,7,4,Technical Degree,1,5970,3,Female,109,1,3,Sales Representative,2,Single,43008,559104,7,Y,Yes,36,1,2,80,1,28,3,4,2,1,2,2
35,Yes,Travel_Rarely,392,Hardware,24,4,Other,1,5971,1,Male,126,4,5,Healthcare Representative,2,Divorced,24536,687008,2,Y,Yes,25,1,3,80,4,18,6,1,5,3,4,2
58,Yes,Travel_Rarely,465,Research & Development,34,5,Human Resources,1,5972,2,Female,90,4,4,Developer,4,Single,21930,526320,8,Y,No,22,3,4,80,1,4,5,2,3,1,3,3
21,Yes,Travel_Rarely,308,Human Resources,40,1,Medical,1,5973,1,Male,92,3,2,Research Scientist,4,Divorced,15439,154390,3,Y,Yes,37,1,2,80,3,7,2,2,4,1,2,3
50,No,Travel_Rarely,1052,Research & Development,15,5,Technical Degree,1,5974,1,Male,135,3,5,Human Resources,4,Single,20473,40946,7,Y,Yes,39,2,1,80,3,21,6,4,17,4,16,1
23,No,Travel_Rarely,1155,Hardware,7,1,Life Sciences,1,5975,4,Male,111,1,4,Research Director,1,Married,47097,753552,2,Y,Yes,45,3,3,80,2,30,5,2,5,3,1,5
52,No,Travel_Frequently,803,Software,6,2,Medical,1,5976,1,Male,85,2,3,Human Resources,3,Divorced,45656,639184,2,Y,No,40,1,3,80,4,10,4,1,9,2,4,7
38,No,Travel_Frequently,1009,Software,24,3,Other,1,5977,2,Male,193,4,5,Developer,1,Divorced,43360,1214080,4,Y,No,35,4,2,80,1,34,5,3,2,2,1,2
41,No,Non-Travel,339,Support,34,2,Technical Degree,1,5978,2,Female,129,1,3,Manager,3,Single,21771,609588,2,Y,No,42,3,3,80,3,36,5,4,7,7,2,5
26,Yes,Non-Travel,817,Sales,21,2,Marketing,1,5979,2,Female,170,2,3,Research Director,2,Divorced,18021,288336,2,Y,No,42,3,4,80,2,5,1,4,5,3,3,4
44,Yes,Travel_Frequently,1275,Software,26,1,Medical,1,5980,2,Male,60,4,2,Sales Executive,1,Married,44561,490171,7,Y,No,11,2,2,80,4,18,6,3,3,3,2,3
22,No,Travel_Rarely,858,Software,16,2,Life Sciences,1,5981,4,Male,63,3,2,Developer,1,Single,32802,98406,2,Y,No,46,2,1,80,3,36,1,2,9,1,7,4
41,No,Travel_Frequently,1358,Human Resources,49,5,Other,1,5982,2,Female,84,4,3,Sales Representative,2,Married,25437,534177,6,Y,Yes,44,4,4,80,3,37,4,3,27,24,9,5
24,Yes,Travel_Frequently,636,Sales,39,1,Medical,1,5983,3,Male,185,4,3,Manager,2,Single,33656,302904,5,Y,No,9,4,4,80,4,31,6,1,24,21,18,17
47,No,Travel_Frequently,1304,Research & Development,3,1,Other,1,5984,3,Male,35,1,1,Developer,4,Married,17911,268665,5,Y,Yes,13,3,1,80,1,30,6,4,24,17,2,8
34,No,Non-Travel,255,Support,14,5,Life Sciences,1,5985,1,Male,42,2,3,Manager,2,Married,1328,17264,5,Y,Yes,28,4,2,80,1,18,3,4,5,1,5,1
57,Yes,Travel_Frequently,168,Human Resources,37,4,Technical Degree,1,5986,1,Female,39,2,2,Human Resources,2,Single,30957,835839,2,Y,No,41,2,4,80,4,17,6,4,14,7,3,3
26,No,Travel_Rarely,236,Hardware,8,1,Technical Degree,1,5987,4,Female,76,4,5,Manager,1,Married,14614,365350,5,Y,No,2,4,4,80,4,9,4,4,5,2,4,5
55,No,Non-Travel,1267,Sales,1,3,Technical Degree,1,5988,4,Male,100,2,3,Healthcare Representative,2,Single,46463,1300964,6,Y,No,24,4,2,80,3,31,3,2,3,2,1,3
51,Yes,Travel_Rarely,1326,Human Resources,18,5,Marketing,1,5989,3,Male,101,4,4,Manager,3,Married,37252,409772,2,Y,No,24,2,2,80,3,26,1,4,4,3,3,3
55,No,Non-Travel,603,Software,25,4,Life Sciences,1,5990,2,Male,175,1,3,Research Director,1,Divorced,20480,614400,2,Y,Yes,24,2,1,80,3,26,6,1,17,2,5,3
22,No,Travel_Rarely,561,Human Resources,2,2,Technical Degree,1,5991,1,Female,105,2,4,Human Resources,3,Divorced,1874,46850,6,Y,No,28,3,4,80,3,33,2,1,28,18,1,21
58,Yes,Non-Travel,109,Research & Development,25,2,Medical,1,5992,2,Female,191,4,1,Research Scientist,2,Single,10439,240097,7,Y,No,30,4,2,80,1,28,6,3,13,8,1,6
39,Yes,Travel_Rarely,1244,Hardware,40,5,Other,1,5993,1,Male,81,4,2,Laboratory Technician,4,Divorced,26984,323808,6,Y,No,19,3,3,80,2,32,6,3,4,1,4,3
27,No,Non-Travel,151,Sales,48,2,Marketing,1,5994,1,Female,110,4,3,Sales Representative,4,Divorced,33042,132168,0,Y,Yes,43,1,1,80,3,12,2,1,9,1,1,4
37,Yes,Travel_Frequently,175,Hardware,27,5,Life Sciences,1,5995,4,Female,31,3,4,Research Scientist,4,Married,15365,122920,3,Y,No,39,4,4,80,3,17,4,3,13,2,4,4
26,No,Non-Travel,311,Support,17,2,Marketing,1,5996,2,Female,94,1,2,Human Resources,3,Married,19993,219923,2,Y,No,42,2,3,80,4,13,6,4,3,1,1,2
25,Yes,Travel_Rarely,1317,Sales,18,1,Life Sciences,1,5997,3,Male,151,3,2,Manager,3,Divorced,44875,987250,1,Y,Yes,25,3,3,80,2,23,3,2,14,2,14,13
20,Yes,Non-Travel,1400,Sales,32,5,Marketing,1,5998,2,Male,117,3,2,Laboratory Technician,1,Single,1281,28182,7,Y,No,29,1,4,80,2,28,2,1,1,1,1,1
60,No,Travel_Frequently,321,Research & Development,2,2,Medical,1,5999,2,Female,186,1,4,Manager,2,Divorced,25067,125335,8,Y,No,41,4,1,80,3,13,6,3,1,1,1,1
34,Yes,Travel_Rarely,602,Software,10,2,Medical,1,6000,3,Male,166,4,1,Sales Executive,1,Divorced,8178,163560,2,Y,No,23,4,4,80,4,18,1,4,7,7,7,6
55,Yes,Non-Travel,1008,Human Resources,49,5,Other,1,6001,3,Female,112,1,5,Research Scientist,4,Married,5559,33354,2,Y,Yes,13,3,2,80,4,28,2,1,2,2,1,1
53,No,Travel_Frequently,1424,Research & Development,30,5,Technical Degree,1,6002,2,Female,154,1,4,Sales Executive,2,Married,50658,1165134,5,Y,No,31,1,3,80,3,13,6,3,7,2,5,7
31,No,Non-Travel,519,Hardware,40,5,Technical Degree,1,6003,3,Female,200,4,4,Human Resources,1,Single,34604,519060,0,Y,Yes,15,4,1,80,4,12,6,1,4,2,2,1
47,No,Non-Travel,226,Sales,7,3,Life Sciences,1,6004,1,Female,49,1,1,Human Resources,2,Divorced,36417,1019676,3,Y,No,37,1,2,80,4,18,6,1,5,1,1,3
40,No,Travel_Rarely,721,Research & Development,31,3,Other,1,6005,2,Female,113,3,5,Developer,2,Married,28794,230352,2,Y,Yes,21,1,4,80,4,22,5,3,8,8,6,4
35,Yes,Travel_Frequently,1129,Hardware,29,5,Life Sciences,1,6006,2,Male,144,3,2,Sales Representative,1,Married,11175,268200,1,Y,No,18,2,4,80,2,20,6,1,11,3,6,7
53,Yes,Travel_Frequently,119,Software,3,3,Medical,1,6007,4,Male,166,3,4,Laboratory Technician,3,Divorced,27333,355329,5,Y,No,0,3,2,80,4,10,3,4,1,1,1,1
26,Yes,Travel_Rarely,761,Support,8,1,Medical,1,6008,1,Male,166,1,5,Sales Representative,3,Married,12469,236911,1,Y,No,0,3,2,80,2,7,1,2,3,3,2,3
32,Yes,Travel_Rarely,720,Human Resources,18,2,Marketing,1,6009,4,Male,30,2,4,Sales Executive,3,Divorced,16812,268992,5,Y,No,19,3,1,80,1,14,2,3,3,1,2,1
51,No,Non-Travel,941,Software,7,3,Other,1,6010,4,Male,123,3,2,Human Resources,1,Divorced,41594,998256,3,Y,Yes,37,1,3,80,2,17,6,4,10,5,9,3
53,Yes,Travel_Frequently,210,Human Resources,8,3,Human Resources,1,6011,1,Male,131,3,1,Manager,2,Married,24943,623575,2,Y,No,40,3,2,80,2,25,6,2,24,18,12,5
39,No,Non-Travel,1277,Sales,8,4,Marketing,1,6012,3,Male,175,3,5,Research Director,1,Single,20904,397176,4,Y,Yes,49,2,1,80,2,3,1,4,3,2,1,1
49,No,Travel_Rarely,413,Hardware,38,4,Technical Degree,1,6013,2,Female,105,3,5,Healthcare Representative,2,Divorced,44159,264954,4,Y,Yes,31,2,2,80,2,19,1,1,17,3,5,10
44,No,Travel_Frequently,1046,Research & Development,19,4,Medical,1,6014,4,Male,80,1,3,Manager,4,Married,16154,355388,1,Y,Yes,37,2,2,80,3,15,3,3,9,9,4,2
22,No,Non-Travel,266,Hardware,5,3,Marketing,1,6015,1,Male,152,4,3,Sales Representative,4,Divorced,8548,17096,4,Y,Yes,44,2,4,80,3,23,2,1,19,10,15,2
36,Yes,Travel_Frequently,860,Human Resources,7,3,Medical,1,6016,3,Female,43,2,5,Sales Representative,4,Divorced,16063,289134,2,Y,Yes,24,4,4,80,1,18,1,4,6,1,4,6
26,Yes,Non-Travel,781,Research & Development,26,3,Human Resources,1,6017,3,Male,71,1,1,Sales Representative,3,Married,10037,301110,5,Y,Yes,30,2,4,80,3,35,2,3,16,4,2,11
33,No,Travel_Frequently,581,Sales,31,4,Marketing,1,6018,4,Male,199,4,4,Sales Executive,2,Divorced,23793,499653,5,Y,No,12,3,4,80,3,10,3,4,1,1,1,1
33,Yes,Travel_Rarely,753,Human Resources,13,4,Medical,1,6019,4,Female,40,1,1,Research Director,4,Divorced,2277,59202,6,Y,Yes,2,1,2,80,3,38,1,1,2,1,1,2
33,No,Non-Travel,1474,Sales,30,5,Life Sciences,1,6020,3,Male,120,1,2,Sales Representative,1,Married,27533,578193,3,Y,No,7,4,2,80,2,8,1,4,3,2,1,1
52,Yes,Travel_Frequently,152,Research & Development,12,4,Other,1,6021,1,Female,37,2,2,Laboratory Technician,1,Single,3152,25216,8,Y,No,39,3,3,80,2,40,6,1,37,35,27,25
34,Yes,Non-Travel,1377,Software,25,3,Medical,1,6022,2,Male,101,2,4,Healthcare Representative,4,Single,29865,209055,1,Y,No,42,3,1,80,2,7,5,1,6,5,1,1
34,No,Travel_Rarely,482,Sales,18,1,Human Resources,1,6023,1,Female,187,2,2,Healthcare Representative,2,Married,19371,348678,8,Y,No,27,4,3,80,2,33,4,4,8,3,2,3
35,No,Travel_Frequently,1374,Software,10,3,Marketing,1,6024,1,Female,73,3,2,Laboratory Technician,4,Single,28114,449824,1,Y,Yes,35,2,1,80,2,23,2,3,3,2,2,2
43,Yes,Travel_Rarely,132,Hardware,31,2,Marketing,1,6025,2,Female,48,2,2,Research Scientist,1,Married,29056,348672,1,Y,Yes,46,4,1,80,2,30,1,3,18,1,11,2
40,Yes,Travel_Frequently,844,Software,12,1,Technical Degree,1,6026,1,Female,192,2,1,Sales Executive,2,Single,50357,1208568,8,Y,Yes,9,4,2,80,2,26,4,4,15,15,15,2
19,No,Non-Travel,1311,Software,36,3,Marketing,1,6027,3,Female,34,1,4,Research Director,3,Married,20779,498696,2,Y,No,40,3,1,80,2,4,6,1,1,1,1,1
22,Yes,Travel_Frequently,1476,Sales,34,5,Marketing,1,6028,2,Female,78,4,2,Manufacturing Director,1,Divorced,14286,71430,3,Y,Yes,9,1,4,80,2,16,3,2,4,2,4,2
36,Yes,Travel_Rarely,681,Support,41,5,Other,1,6029,1,Female,30,3,3,Laboratory Technician,1,Married,49988,549868,4,Y,Yes,29,2,2,80,4,34,3,3,3,1,1,2
53,No,Travel_Rarely,619,Support,14,1,Other,1,6030,4,Male,141,4,5,Healthcare Representative,3,Divorced,38611,694998,8,Y,No,23,2,3,80,3,27,1,1,13,3,11,7
50,No,Travel_Frequently,596,Support,38,2,Medical,1,6031,1,Female,170,4,5,Laboratory Technician,4,Single,36245,978615,6,Y,Yes,40,4,4,80,1,20,2,2,15,5,5,5
30,No,Non-Travel,870,Hardware,6,2,Other,1,6032,4,Male,178,3,2,Developer,2,Married,49183,1229575,8,Y,Yes,30,4,2,80,3,11,3,3,10,5,10,10
20,Yes,Travel_Frequently,1144,Sales,48,5,Human Resources,1,6033,4,Female,118,2,3,Manufacturing Director,2,Married,37223,558345,6,Y,No,49,2,2,80,1,13,3,1,3,1,3,1
37,No,Travel_Frequently,151,Software,45,5,Medical,1,6034,2,Male,139,2,2,Sales Representative,2,Married,34541,759902,5,Y,No,2,1,3,80,2,9,6,3,8,1,2,7
27,Yes,Travel_Frequently,803,Human Resources,32,5,Medical,1,6035,1,Male,35,3,3,Sales Representative,4,Married,47907,143721,8,Y,Yes,17,1,1,80,4,26,5,1,15,10,15,9
23,Yes,Travel_Frequently,1088,Software,9,4,Human Resources,1,6036,1,Female,193,3,4,Healthcare Representative,2,Divorced,18054,180540,3,Y,No,42,2,2,80,2,14,5,2,10,3,7,10
34,Yes,Travel_Rarely,227,Research & Development,6,5,Technical Degree,1,6037,4,Male,170,1,1,Research Director,1,Divorced,35912,897800,5,Y,Yes,1,3,4,80,3,16,2,3,5,2,4,2
19,No,Travel_Frequently,443,Support,22,2,Marketing,1,6038,4,Female,147,2,5,Laboratory Technician,2,Divorced,26352,237168,3,Y,Yes,30,3,4,80,2,3,2,4,1,1,1,1
29,Yes,Travel_Rarely,1249,Human Resources,19,5,Life Sciences,1,6039,2,Male,108,1,2,Manufacturing Director,2,Married,36389,909725,4,Y,Yes,39,3,1,80,4,24,4,4,13,2,8,11
42,Yes,Travel_Rarely,915,Support,48,1,Human Resources,1,6040,2,Male,189,4,4,Research Scientist,3,Divorced,46239,92478,6,Y,Yes,34,4,3,80,4,2,1,2,2,2,2,1
19,No,Travel_Rarely,525,Sales,17,5,Marketing,1,6041,1,Female,184,3,5,Human Resources,4,Married,42425,339400,5,Y,Yes,27,1,3,80,1,16,2,3,9,8,1,6
18,No,Travel_Rarely,1146,Hardware,27,2,Technical Degree,1,6042,1,Female,46,4,4,Laboratory Technician,3,Divorced,24760,99040,3,Y,Yes,12,1,3,80,1,28,1,2,3,1,2,3
20,No,Non-Travel,1413,Sales,1,4,Human Resources,1,6043,1,Female,30,1,4,Sales Executive,1,Married,39396,1142484,8,Y,Yes,48,1,1,80,3,18,5,1,13,8,9,11
55,No,Non-Travel,1362,Hardware,41,4,Technical Degree,1,6044,4,Female,132,3,5,Manufacturing Director,3,Married,29632,177792,4,Y,No,10,1,2,80,1,11,5,1,8,4,1,6
24,No,Non-Travel,802,Support,3,3,Medical,1,6045,2,Female,71,2,5,Human Resources,1,Married,44200,353600,1,Y,No,49,2,1,80,3,7,6,2,1,1,1,1
41,Yes,Travel_Frequently,792,Sales,32,5,Human Resources,1,6046,2,Male,164,1,3,Research Scientist,4,Divorced,49706,695884,6,Y,No,0,4,3,80,3,23,2,1,15,2,15,10
39,Yes,Travel_Frequently,387,Research & Development,4,2,Other,1,6047,3,Female,30,3,3,Manager,4,Divorced,22807,501754,0,Y,Yes,17,1,1,80,2,9,2,2,4,1,2,3
42,No,Travel_Rarely,1173,Sales,29,1,Other,1,6048,3,Male,100,4,3,Manufacturing Director,1,Married,27655,138275,7,Y,No,23,4,2,80,4,29,4,4,28,26,28,12
34,Yes,Non-Travel,1216,Support,33,3,Medical,1,6049,1,Female,153,2,1,Sales Executive,1,Married,22079,397422,7,Y,No,2,1,3,80,2,24,2,3,20,10,7,1
30,Yes,Travel_Frequently,193,Software,42,5,Life Sciences,1,6050,4,Male,147,2,4,Manufacturing Director,2,Married,29582,887460,7,Y,Yes,32,1,4,80,3,23,5,4,10,6,4,4
59,Yes,Travel_Frequently,881,Research & Development,17,3,Medical,1,6051,2,Female,157,4,5,Healthcare Representative,3,Divorced,14267,285340,5,Y,Yes,23,2,1,80,4,4,4,3,3,2,2,3
36,Yes,Travel_Rarely,1097,Hardware,46,2,Technical Degree,1,6052,2,Male,194,2,3,Research Scientist,3,Single,18722,74888,3,Y,No,11,4,3,80,2,20,2,1,3,2,2,1
30,Yes,Travel_Frequently,501,Support,20,5,Life Sciences,1,6053,3,Female,166,3,3,Sales Executive,3,Single,15159,303180,3,Y,Yes,40,4,4,80,2,15,5,1,9,4,2,9
54,No,Travel_Rarely,578,Human Resources,44,3,Marketing,1,6054,2,Female,82,4,3,Manufacturing Director,2,Single,12943,116487,7,Y,Yes,29,1,4,80,4,32,4,2,32,28,18,20
21,No,Travel_Rarely,971,Software,41,4,Life Sciences,1,6055,1,Male,78,1,3,Developer,2,Single,49284,1281384,8,Y,Yes,30,1,1,80,4,35,6,1,31,1,7,9
58,No,Travel_Rarely,101,Support,4,2,Life Sciences,1,6056,3,Female,152,1,2,Developer,3,Single,18212,91060,0,Y,Yes,6,4,3,80,2,39,3,3,3,2,3,1
52,Yes,Travel_Rarely,493,Software,22,2,Life Sciences,1,6057,1,Female,190,4,1,Manufacturing Director,1,Single,48132,962640,2,Y,No,0,3,1,80,1,1,5,1,1,1,1,1
21,Yes,Non-Travel,681,Hardware,27,2,Medical,1,6058,1,Female,136,4,5,Sales Executive,2,Single,42733,256398,7,Y,No,6,1,2,80,3,20,4,4,9,6,4,3
22,No,Travel_Rarely,207,Sales,1,1,Technical Degree,1,6059,4,Male,110,4,5,Research Director,4,Single,29819,328009,2,Y,No,34,1,3,80,2,21,1,3,15,7,9,9
56,Yes,Travel_Frequently,338,Research & Development,37,4,Marketing,1,6060,2,Female,199,2,1,Research Director,1,Divorced,8933,62531,1,Y,No,5,2,4,80,2,37,5,3,30,8,8,24
19,No,Non-Travel,1207,Software,12,1,Medical,1,6061,3,Female,76,1,5,Healthcare Representative,1,Married,21129,169032,2,Y,No,32,3,3,80,1,11,2,3,6,6,6,2
56,Yes,Non-Travel,1187,Research & Development,4,5,Technical Degree,1,6062,2,Male,59,2,2,Laboratory Technician,2,Married,42994,902874,4,Y,No,48,3,2,80,4,14,1,4,10,7,7,1
24,Yes,Travel_Rarely,465,Support,18,4,Human Resources,1,6063,3,Female,75,1,2,Laboratory Technician,3,Divorced,45383,1316107,4,Y,Yes,24,4,2,80,4,7,2,4,1,1,1,1
25,No,Non-Travel,1259,Research & Development,15,4,Life Sciences,1,6064,1,Female,65,4,2,Healthcare Representative,2,Divorced,34096,647824,8,Y,No,44,4,2,80,4,32,6,4,14,5,6,5
35,No,Non-Travel,467,Software,11,2,Marketing,1,6065,3,Male,120,1,3,Research Director,3,Single,12064,168896,3,Y,No,33,3,2,80,4,22,2,3,12,1,8,6
31,No,Non-Travel,1119,Hardware,4,2,Technical Degree,1,6066,4,Male,102,1,2,Manager,4,Single,18094,524726,0,Y,No,46,3,2,80,1,35,6,3,26,4,25,16
58,No,Travel_Frequently,150,Hardware,48,4,Human Resources,1,6067,2,Female,76,4,3,Human Resources,3,Divorced,6632,53056,5,Y,Yes,48,4,4,80,1,12,6,3,10,7,9,4
60,No,Travel_Rarely,1080,Hardware,6,2,Medical,1,6068,2,Female,89,2,5,Developer,4,Divorced,2780,63940,4,Y,Yes,46,1,4,80,2,20,1,2,8,5,4,5
51,Yes,Travel_Frequently,883,Support,25,1,Technical Degree,1,6069,1,Female,65,3,2,Research Director,2,Married,41479,912538,1,Y,No,4,3,4,80,1,33,1,2,28,11,26,16
43,Yes,Non-Travel,177,Hardware,26,3,Life Sciences,1,6070,2,Female,94,1,1,Laboratory Technician,3,Married,14442,303282,1,Y,No,48,4,3,80,4,10,1,1,3,2,1,3
52,No,Non-Travel,1349,Hardware,30,5,Other,1,6071,4,Female,123,3,2,Sales Representative,4,Single,41454,870534,2,Y,No,5,2,4,80,1,7,4,2,7,7,7,1
21,Yes,Non-Travel,1399,Hardware,19,2,Marketing,1,6072,3,Female,151,4,5,Laboratory Technician,3,Single,7901,7901,5,Y,No,26,4,1,80,1,1,1,1,1,1,1,1
25,No,Travel_Frequently,381,Support,7,3,Medical,1,6073,3,Male,200,3,1,Laboratory Technician,4,Married,49886,548746,7,Y,Yes,16,4,1,80,4,22,2,2,5,1,5,4
49,No,Travel_Frequently,1436,Hardware,50,5,Life Sciences,1,6074,1,Female,105,4,5,Human Resources,1,Married,44705,715280,4,Y,No,16,3,2,80,4,10,5,3,5,2,1,1
47,No,Travel_Frequently,530,Hardware,49,5,Medical,1,6075,2,Male,138,2,5,Manufacturing Director,1,Married,3569,35690,1,Y,No,33,1,1,80,4,17,4,4,1,1,1,1
38,No,Travel_Frequently,960,Human Resources,43,3,Technical Degree,1,6076,3,Male,182,1,1,Sales Executive,1,Divorced,6683,187124,2,Y,Yes,6,1,3,80,1,31,5,2,7,1,3,4
39,Yes,Travel_Frequently,1280,Human Resources,21,3,Other,1,6077,1,Female,104,1,5,Healthcare Representative,4,Single,37612,1090748,1,Y,Yes,31,1,3,80,3,4,3,2,3,2,3,1
29,No,Travel_Frequently,377,Hardware,19,1,Other,1,6078,2,Male,117,3,1,Laboratory Technician,1,Divorced,24529,711341,2,Y,No,6,1,1,80,1,19,2,1,2,2,1,1
48,Yes,Travel_Rarely,606,Sales,9,5,Medical,1,6079,3,Female,178,4,1,Healthcare Representative,3,Divorced,43622,305354,2,Y,No,21,1,3,80,1,1,1,2,1,1,1,1
30,No,Travel_Rarely,971,Research & Development,11,1,Medical,1,6080,1,Male,30,4,1,Developer,4,Married,13624,204360,3,Y,No,47,4,3,80,1,32,1,2,22,6,11,12
40,No,Non-Travel,115,Sales,22,4,Other,1,6081,2,Female,176,4,2,Manager,2,Married,17140,257100,3,Y,No,48,3,1,80,2,9,6,4,4,4,4,2
26,Yes,Travel_Frequently,886,Human Resources,25,1,Human Resources,1,6082,3,Male,92,1,5,Sales Executive,3,Divorced,21759,239349,1,Y,Yes,0,1,1,80,3,36,3,2,25,8,10,6
52,No,Non-Travel,925,Human Resources,19,4,Technical Degree,1,6083,4,Male,189,3,4,Manufacturing Director,4,Single,42774,983802,0,Y,Yes,32,3,1,80,3,20,5,4,4,1,2,2
50,No,Travel_Frequently,966,Support,16,5,Marketing,1,6084,2,Female,60,2,2,Laboratory Technician,2,Divorced,5969,11938,1,Y,No,44,2,3,80,3,17,5,2,14,13,14,8
32,Yes,Travel_Rarely,229,Human Resources,3,4,Technical Degree,1,6085,1,Male,121,2,5,Research Scientist,2,Married,27959,223672,4,Y,Yes,4,3,4,80,2,35,4,4,24,7,24,6
28,Yes,Travel_Rarely,789,Sales,13,5,Medical,1,6086,2,Male,70,3,1,Human Resources,4,Divorced,18153,145224,0,Y,Yes,8,2,4,80,4,20,3,3,11,9,1,8
41,Yes,Non-Travel,233,Human Resources,45,4,Other,1,6087,4,Female,136,4,1,Human Resources,3,Married,8798,158364,6,Y,No,32,4,3,80,2,12,3,3,2,2,2,2
50,Yes,Non-Travel,623,Hardware,49,1,Other,1,6088,4,Female,81,2,5,Sales Executive,2,Married,41672,83344,3,Y,No,29,3,4,80,4,4,3,4,1,1,1,1
50,Yes,Travel_Rarely,884,Sales,46,2,Medical,1,6089,1,Male,52,4,3,Manufacturing Director,3,Single,13900,152900,1,Y,No,37,4,3,80,2,8,5,1,8,6,3,8
31,Yes,Travel_Rarely,144,Human Resources,47,2,Marketing,1,6090,1,Female,150,1,5,Sales Representative,3,Single,33607,940996,0,Y,Yes,30,1,1,80,2,14,6,1,14,1,1,2
40,No,Non-Travel,1373,Software,20,4,Life Sciences,1,6091,4,Female,189,3,5,Human Resources,4,Single,34671,416052,0,Y,No,40,1,3,80,1,20,6,3,4,1,2,2
28,No,Travel_Rarely,530,Support,43,3,Other,1,6092,3,Male,196,3,5,Manager,2,Single,39872,398720,8,Y,Yes,40,3,2,80,3,24,6,4,6,1,1,6
23,Yes,Travel_Rarely,750,Software,42,5,Technical Degree,1,6093,3,Male,89,2,1,Healthcare Representative,1,Divorced,12985,64925,2,Y,No,12,3,1,80,1,38,4,3,11,5,1,8
